,time,Inv C: Rep G,Inv C : Rep T,Inv C : Rep C,Inv C : Rep A,Inv isoC : Rep G,Inv isoC: Rep T,Inv isoC: Rep C,Inv isoC: Rep A,Inv isoC : Rep isoG
554,33330,19.72824302,1.534482759,1.193760263,1.216748768,4.801313629,1.208538588,1.775862069,4.107553366,19.95883522
555,33390,19.7364532,1.552545156,1.467159278,1.382594417,4.88998358,1.755336617,1.559934319,4.051724138,20.05211502
556,33450,20.21428571,1.44909688,1.077175698,1.465517241,4.770114943,1.5591133,1.646962233,4.517241379,19.65364805
557,33510,19.15845649,1.870279146,1.554187192,1.113300493,4.947454844,1.783251232,1.871100164,4.136288998,19.97100215
558,33570,19.85960591,1.618226601,0.9917898194,1.322660099,4.825123153,1.480295567,1.75862069,4.290640394,20.60875208
559,33630,19.73399015,1.581280788,1.316091954,1.211001642,5.106732348,1.659277504,1.80952381,4.476190476,20.38062214
560,33690,20.04761905,1.573891626,1.355500821,0.9564860427,4.907224959,1.679802956,1.936781609,4.10180624,19.80269295
561,33750,19.39244663,1.648604269,1.235632184,1.417898194,4.770114943,1.170771757,1.756157635,4.573891626,20.04907329
562,33810,19.71018062,1.450738916,1.125615764,1.551724138,4.908866995,1.435960591,1.788998358,4.256157635,20.0034473
563,33870,20.05418719,1.683087028,1.008210181,1.154351396,5.21592775,1.273399015,1.628078818,4.726600985,19.90205621
564,33930,19.66091954,1.458128079,1.208538588,0.8448275862,4.784893268,1.324302135,1.396551724,4.54679803,19.98722472
565,33990,19.72824302,1.442528736,1.206896552,1.404761905,4.947454844,1.558292282,1.60180624,4.303776683,19.99026646
566,34050,19.6773399,1.426929392,1.392446634,1.091133005,5.001642036,1.568965517,1.710180624,4.306239737,19.65162023
567,34110,20.08538588,1.908045977,1.250410509,1.720853859,4.904761905,1.383415435,1.505747126,4.399835796,20.13322789
568,34170,20.21428571,1.325944171,1.220853859,1.373563218,4.998357964,1.371921182,1.527093596,4.402298851,20.01764205
569,34230,19.75779967,1.524630542,0.947454844,1.409688013,5.149425287,1.4408867,1.486042693,4.089490969,19.99026646
570,34290,19.5270936,1.47454844,1.490968801,1.274220033,5.099343186,1.362889984,1.674055829,4.117405583,20.25084155
571,34350,20.18883415,1.648604269,1.150246305,1.094417077,4.976190476,1.287356322,1.426108374,4.130541872,19.65871761
572,34410,19.98604269,1.594417077,1.337438424,1.229885057,5.460591133,1.556650246,1.633825944,4.330049261,19.7702478
573,34470,19.79638752,1.899014778,1.208538588,1.307060755,5.370279146,1.528735632,1.760262726,4.192939245,19.89495884
574,34530,20.08045977,1.550082102,1.112479475,1.165845649,4.99589491,1.543513957,1.876847291,4.560755337,20.02473942
575,34590,20.01149425,1.402298851,1.481937603,1.244663383,5.275041051,1.628078818,2.114942529,4.085385878,20.18290952
576,34650,19.9909688,1.414614122,1.421182266,1.34729064,5.019704433,1.557471264,1.92364532,4.422824302,19.61410553
577,34710,19.83087028,1.34318555,1.506568144,1.195402299,4.894909688,1.573070608,2.073070608,4.516420361,20.0967271
578,34770,19.77668309,1.728243021,1.072249589,1.494252874,5.097701149,1.353037767,1.523809524,4.148604269,19.98823863
579,34830,20.16912972,1.697865353,1.10180624,1.297208539,4.811986864,1.390804598,1.793103448,4.103448276,20.37555258
580,34890,20.2865353,1.471264368,1.049261084,1.21592775,4.881773399,1.265188834,1.532840722,4.591954023,20.20521556
581,34950,19.60344828,1.673234811,1.058292282,1.498357964,5.263546798,1.340722496,1.933497537,4.527914614,20.30559273
582,35010,20.00492611,1.687192118,1.270935961,1.355500821,5.345648604,1.669950739,1.439244663,4.323481117,20.0227116
583,35070,19.78981938,1.646141215,1.447454844,1.075533662,5.10180624,1.604269294,1.797208539,4.52545156,20.42117857
584,35130,20.01067323,1.58456486,1.21592775,1.270114943,5.132183908,1.649425287,1.658456486,4.165845649,20.05819848
585,35190,19.76190476,1.877668309,1.225779967,1.461412151,5.102627258,1.382594417,1.544334975,4.236453202,19.6303281
586,35250,19.81609195,1.941707718,1.111658456,1.261904762,5.137110016,1.768472906,1.559934319,3.876847291,19.96491868
587,35310,20.14203612,1.680623974,1.248768473,1.418719212,5.393267652,1.750410509,1.623152709,4.451559934,20.06428195
588,35370,19.74958949,1.661740558,1.369458128,1.30952381,4.887520525,1.532840722,1.795566502,4.675697865,20.10078274
589,35430,19.6773399,1.492610837,1.045155993,1.431034483,4.971264368,1.014778325,1.660098522,4.49589491,19.97809953
590,35490,19.68801314,1.488505747,1.310344828,1.055829228,5.330049261,1.699507389,1.608374384,4.414614122,20.02473942
591,35550,19.77093596,1.692118227,1.305418719,1.23727422,5.102627258,1.386699507,1.772577997,4.501642036,20.32789877
592,35610,19.46715928,1.275862069,1.422824302,1.055829228,5.5,1.675697865,1.6863711,4.053366174,20.21535467
593,35670,20.18719212,1.683908046,1.431855501,1.541871921,5.402298851,1.311165846,1.66091954,4.04679803,20.04501764
594,35730,20.24630542,1.84729064,1.234811166,1.204433498,5.183908046,1.349753695,1.582101806,4.203612479,20.1808817
595,35790,19.94417077,1.348111658,1.319376026,1.385057471,5.246305419,1.228243021,1.95320197,4.571428571,20.6949345
596,35850,19.63300493,1.38998358,1.189655172,1.491789819,5.492610837,1.857142857,1.824302135,4.374384236,20.04400373
597,35910,20.23563218,1.591954023,1.356321839,1.253694581,5.009852217,1.496715928,1.515599343,4.571428571,19.67291236
598,35970,19.89490969,1.689655172,1.335796388,1.412972085,5.220032841,1.509031199,1.708538588,4.783251232,19.98316908
599,36030,19.9228243,1.683908046,1.206075534,1.522988506,5.050082102,1.47044335,1.488505747,4.533661741,20.3775804
600,36090,19.09277504,1.704433498,1.204433498,1.310344828,5.095238095,1.449917898,1.888341544,4.883415435,19.82702681
601,36150,19.94827586,1.609195402,1.298029557,1.390804598,5.147783251,1.305418719,1.812807882,4.613300493,20.0227116
602,36210,19.4729064,1.569786535,1.1863711,1.239737274,4.908045977,1.634646962,1.97454844,4.413793103,20.10281056
603,36270,19.82183908,1.926108374,0.8136288998,1.272577997,5.339901478,1.360426929,1.564039409,4.547619048,20.37352476
604,36330,20.11576355,1.518062397,1.450738916,1.589490969,5.21592775,1.623973727,1.473727422,4.295566502,20.3583161
605,36390,19.92775041,1.862068966,1.319376026,1.188834154,4.931034483,1.417898194,1.938423645,4.700328407,19.98621081
606,36450,19.34318555,1.600164204,1.026272578,1.00410509,5.412972085,1.316091954,1.788998358,4.461412151,19.43869895
607,36510,20.0090312,1.534482759,1.482758621,1.200328407,5.360426929,1.692939245,2.006568144,4.517241379,20.19102081
608,36570,20.16995074,1.820197044,0.9458128079,1.286535304,5.438423645,1.709359606,1.752873563,4.306239737,19.83513809
609,36630,19.85960591,1.698686371,1.407224959,1.480295567,4.908045977,1.511494253,1.760262726,4.490147783,20.27923105
610,36690,20.56321839,1.926929392,1.730706076,1.490968801,5.333333333,1.418719212,1.862068966,4.408045977,20.17277041
611,36750,19.72660099,1.606732348,1.133004926,1.369458128,5.208538588,1.39408867,1.532840722,4.50410509,20.85107677
612,36810,19.71756979,1.839901478,1.169950739,1.305418719,5.431034483,1.799671593,1.593596059,4.710180624,20.20217382
613,36870,19.99343186,1.569786535,1.027914614,1.206896552,5.05500821,1.585385878,2.002463054,4.447454844,19.63438374
614,36930,20.74712644,1.57635468,1.298029557,1.248768473,5.374384236,1.599343186,1.658456486,4.544334975,20.43233159
615,36990,19.87192118,1.823481117,1.08456486,1.266009852,5.113300493,1.724137931,1.787356322,4.779146141,19.66581498
616,37050,19.65270936,1.564039409,1.597701149,1.657635468,5.399835796,1.719211823,1.846469622,4.634646962,19.80573468
617,37110,19.39573071,1.832512315,1.360426929,1.418719212,5.330870279,1.756157635,1.76272578,4.768472906,20.21636858
618,37170,20.21510673,1.577175698,1.279967159,1.086206897,5.756978654,1.377668309,1.854679803,4.591133005,19.66480107
619,37230,20.1091954,1.678981938,1.335796388,1.490147783,5.577175698,1.517241379,1.765188834,4.377668309,19.90813968
620,37290,20.28735632,1.664203612,1.138752053,1.10591133,5.456486043,1.720032841,1.831691297,4.614121511,20.38974733
621,37350,19.76026273,1.632183908,1.275862069,1.547619048,4.995073892,1.689655172,2.137110016,4.746305419,20.00750294
622,37410,19.51559934,1.486042693,1.193760263,1.515599343,5.303776683,1.657635468,1.967980296,4.798850575,19.78038691
623,37470,20.272578,1.770935961,1.44909688,1.328407225,5.440065681,1.628078818,1.804597701,4.401477833,20.17277041
624,37530,19.79802956,1.776683087,1.408866995,1.324302135,5.334975369,1.591133005,1.646962233,4.408866995,19.91219532
625,37590,20.17816092,1.700328407,1.333333333,1.316912972,5.151067323,1.500821018,1.811165846,4.431034483,20.30052318
626,37650,20.05418719,1.693760263,1.212643678,1.110837438,5.206896552,1.508210181,1.751231527,4.604269294,20.45058198
627,37710,19.62643678,1.60591133,1.275862069,1.234811166,5.480295567,1.440065681,1.497536946,4.583743842,20.41408119
628,37770,19.59277504,1.827586207,1.427750411,1.332512315,5.092775041,1.569786535,1.663382594,4.997536946,20.17783996
629,37830,19.31527094,2.070607553,1.26272578,1.588669951,5.245484401,1.327586207,1.8136289,4.743021346,20.06630977
630,37890,20.23809524,1.818555008,1.272577997,1.165845649,5.519704433,1.47044335,1.82183908,4.633825944,20.40698382
631,37950,20.19950739,1.720853859,1.23727422,1.222495895,5.558292282,1.34318555,1.924466338,4.592775041,19.58571602
632,38010,19.74137931,1.367816092,1.217569787,1.243021346,5.75862069,1.588669951,1.69047619,4.526272578,19.73476092
633,38070,19.95484401,1.669129721,1.348111658,1.533661741,5.616584565,1.633825944,1.789819376,4.38998358,20.42624812
634,38130,20.13793103,1.357142857,1.324302135,1.376847291,5.155172414,1.615763547,1.928571429,4.743021346,20.17783996
635,38190,19.86288998,1.587848933,1.1272578,1.293103448,5.484400657,1.418719212,2.059934319,4.715106732,19.73577483
636,38250,20.16995074,1.681444992,1.179802956,1.408045977,5.311986864,1.649425287,2.052545156,4.70771757,19.68913493
637,38310,19.6863711,1.452380952,1.238916256,1.428571429,5.587027915,1.34318555,1.70771757,4.907224959,20.45260981
638,38370,20.11412151,1.752873563,1.296387521,1.38998358,5.542692939,1.68226601,1.853858785,4.431855501,19.8919171
639,38430,20.18965517,2.073891626,1.134646962,1.169129721,5.338259442,1.651888342,1.640394089,4.504926108,20.25489719
640,38490,19.49753695,1.756157635,1.352216749,1.486863711,5.407224959,1.593596059,1.803776683,4.604269294,19.59991078
641,38550,19.4318555,1.830870279,1.192118227,1.612479475,5.279967159,1.486863711,2.086206897,4.940065681,20.27821714
642,38610,19.82758621,1.539408867,0.8226600985,1.165845649,5.283251232,1.591133005,1.543513957,4.752873563,20.43841505
643,38670,19.90229885,1.466338259,1.60591133,1.458128079,5.363711002,1.471264368,1.714285714,4.893267652,20.29139798
644,38730,19.75287356,1.673234811,1.397372742,1.118226601,5.532840722,1.435139573,1.988505747,4.884236453,20.17885388
645,38790,19.74876847,1.770935961,1.431855501,1.456486043,5.802955665,1.697865353,1.816912972,4.935960591,19.84020765
646,38850,19.83661741,1.80952381,1.389162562,1.180623974,5.136288998,1.729064039,2.008210181,5.038587849,20.11903313
647,38910,20.02873563,1.493431856,1.355500821,1.691297209,5.715106732,1.775041051,2.064039409,4.834975369,20.61584945
648,38970,19.94252874,1.58456486,1.383415435,1.146141215,5.874384236,1.678981938,1.714285714,5.230706076,20.10281056
649,39030,20.82183908,1.866174056,1.405582923,1.380952381,5.172413793,1.221674877,1.648604269,4.717569787,20.46781847
650,39090,20.10509031,1.775862069,1.297208539,1.206896552,5.384236453,1.153530378,1.933497537,4.648604269,19.91118141
651,39150,20.20771757,1.509852217,1.633004926,1.508210181,5.493431856,1.205254516,1.860426929,4.853858785,20.09875492
652,39210,19.89655172,1.515599343,1.356321839,1.524630542,5.503284072,1.637931034,1.767651888,5.002463054,20.16060348
653,39270,19.31198686,1.726600985,1.52545156,1.626436782,5.638752053,1.678981938,1.86863711,4.701149425,20.17581214
654,39330,20.23399015,2.058292282,1.158456486,1.073070608,5.388341544,1.746305419,1.783251232,4.958949097,20.22853551
655,39390,19.62807882,1.340722496,1.04679803,1.191297209,5.724137931,1.337438424,1.604269294,4.327586207,20.27720323
656,39450,19.93513957,1.811986864,1.229064039,1.532840722,5.669129721,1.688013136,1.976190476,4.888341544,20.02169769
657,39510,19.86124795,1.922824302,1.583743842,1.146962233,5.634646962,1.663382594,1.84729064,5.000821018,20.13525571
658,39570,20.05254516,1.619868637,1.275862069,1.50410509,5.806239737,1.41543514,1.604269294,4.514778325,20.2843006
659,39630,19.51149425,1.512315271,1.456486043,1.319376026,5.674876847,1.702791461,1.842364532,4.816912972,20.40799773
660,39690,19.34400657,1.71182266,1.181444992,1.684729064,5.541050903,1.718390805,1.859605911,5.042692939,19.3312244
661,39750,19.5,1.646962233,1.578817734,1.408045977,5.481116585,1.702791461,1.509031199,4.883415435,20.36946912
662,39810,19.61658456,1.901477833,1.542692939,1.376847291,5.819376026,1.662561576,1.603448276,5.005747126,20.05110111
663,39870,19.73481117,1.454022989,1.556650246,1.699507389,5.752873563,1.312807882,2.066502463,4.966338259,19.8635276
664,39930,19.64778325,1.518883415,1.399014778,1.502463054,5.812807882,1.63546798,2.075533662,4.996715928,19.90712577
665,39990,20.19129721,1.933497537,1.532019704,1.073070608,5.302955665,1.510673235,2.115763547,4.885878489,19.93145963
666,40050,19.56075534,1.648604269,1.224137931,1.479474548,5.518062397,1.732348112,1.853037767,4.950738916,19.98823863
667,40110,20.15681445,1.753694581,1.266009852,1.273399015,6.016420361,1.564039409,2.048440066,4.839901478,19.7327331
668,40170,20.48440066,1.967980296,1.353037767,1.505747126,5.293924466,1.590311987,1.911330049,4.980295567,20.10788012
669,40230,19.42939245,1.617405583,1.361247947,1.310344828,5.188013136,1.600164204,2.222495895,4.834154351,20.1535061
670,40290,20.07142857,1.595238095,1.569786535,1.393267652,5.564860427,1.496715928,2.126436782,4.713464696,20.34614917
671,40350,20.70361248,1.846469622,1.391625616,1.117405583,5.445812808,1.752873563,1.760262726,5.005747126,20.22042422
672,40410,20.42857143,1.836617406,1.284893268,1.216748768,5.68226601,1.513136289,1.829228243,4.885878489,19.83412418
673,40470,19.73234811,1.770114943,1.284893268,1.270935961,5.951559934,1.393267652,1.931034483,4.848111658,19.65973152
674,40530,19.79638752,1.97454844,1.36453202,1.465517241,5.63546798,1.640394089,1.706075534,5.070607553,19.65364805
675,40590,19.84646962,1.771756979,1.504926108,1.583743842,5.75862069,1.579638752,1.769293924,5.042692939,19.938557
676,40650,19.90804598,1.32183908,1.482758621,1.564039409,5.780788177,1.680623974,2.083743842,5.240558292,20.51040273
677,40710,19.99917898,1.782430213,1.371100164,1.181444992,6.11001642,1.659277504,1.89819376,4.983579639,19.80979032
678,40770,19.36042693,1.594417077,1.382594417,1.128078818,5.659277504,1.463054187,1.851395731,4.565681445,19.97201606
679,40830,19.94252874,1.518062397,1.267651888,1.197044335,5.70771757,1.714285714,1.791461412,4.642857143,20.09774101
680,40890,18.95320197,1.564860427,1.234811166,1.55500821,5.662561576,1.600164204,1.827586207,5.02545156,20.18392343
681,40950,19.63300493,2,1.282430213,1.413793103,5.636288998,1.483579639,1.935960591,5.178981938,20.45463763
682,41010,19.87356322,1.844006568,1.560755337,1.134646962,5.642036125,1.422003284,1.73316913,4.910509031,19.83311027
683,41070,19.59359606,1.791461412,1.513136289,1.412972085,5.833333333,1.778325123,2.044334975,4.791461412,19.73780265
684,41130,20.13054187,1.556650246,1.357142857,1.225779967,5.891625616,1.688013136,2.086206897,4.65270936,20.67161455
685,41190,19.95073892,1.683087028,1.491789819,1.505747126,5.715106732,1.400656814,1.968801314,4.568965517,20.37048303
686,41250,19.84236453,1.744663383,1.211001642,1.349753695,6.276683087,1.729064039,1.667487685,5.098522167,20.19304863
687,41310,20.26436782,1.870279146,1.523809524,1.444170772,6.308702791,1.573891626,2.053366174,4.725779967,20.05819848
688,41370,19.69129721,1.745484401,1.305418719,1.403940887,5.349753695,1.740558292,1.871100164,4.814449918,19.8077625
689,41430,19.98686371,1.533661741,1.177339901,1.075533662,6.030377668,1.279146141,2.067323481,4.782430213,19.94464047
690,41490,20.29885057,1.719211823,1.673234811,1.38998358,5.783251232,1.42364532,1.760262726,4.697044335,20.51344446
691,41550,19.83087028,1.775041051,1.376847291,1.701149425,5.821018062,1.802134647,1.791461412,4.848932677,19.92841789
692,41610,20.03612479,1.410509031,1.55090312,1.429392447,6.110837438,1.672413793,2.078817734,5.039408867,20.03690636
693,41670,19.9318555,2.001642036,1.667487685,1.209359606,6.122331691,1.522988506,1.903940887,4.837438424,19.50358924
694,41730,20.09852217,1.738916256,1.293103448,1.410509031,5.963875205,1.654351396,1.972906404,5.256978654,19.88177799
695,41790,20.29474548,1.673234811,1.536124795,1.383415435,5.862068966,1.755336617,1.722495895,5.000821018,20.36946912
696,41850,20.06732348,1.777504105,1.411330049,1.306239737,5.908045977,1.537766831,1.900656814,4.926108374,19.87569453
697,41910,19.73973727,1.73727422,1.454844007,1.0591133,5.988505747,1.725779967,1.966338259,4.835796388,20.07949061
698,41970,19.64696223,1.800492611,1.334154351,1.289819376,6.129720854,1.661740558,1.852216749,5.106732348,20.15147828
699,42030,19.79885057,1.63546798,1.495073892,1.695402299,6.113300493,1.628078818,2.198686371,4.772577997,20.1626313
700,42090,20.06978654,1.675697865,1.043513957,1.644499179,5.86863711,1.357142857,2.078817734,4.729064039,20.07239324
701,42150,20.30706076,1.696223317,1.031198686,1.291461412,5.908045977,1.542692939,1.924466338,5.380131363,19.79255384
702,42210,19.66995074,1.515599343,1.5,1.431034483,5.830049261,1.593596059,1.662561576,5.153530378,19.91219532
703,42270,20.14367816,1.633825944,1.065681445,1.552545156,6.089490969,1.82183908,2.344006568,5.633825944,20.22447986
704,42330,20.03858785,1.636288998,1.316912972,1.619868637,5.969622332,1.436781609,2.18226601,5.476190476,20.77199173
705,42390,20.17241379,1.425287356,1.530377668,1.543513957,6.148604269,1.807881773,1.667487685,5.385878489,20.13931135
706,42450,20.5952381,2.006568144,1.444170772,1.307881773,5.890804598,1.488505747,1.960591133,5.082101806,19.95072393
707,42510,20.0320197,1.769293924,1.458949097,1.073891626,5.746305419,1.878489327,2.140394089,4.954844007,20.59354342
708,42570,19.8817734,1.570607553,1.079638752,1.311165846,5.770114943,1.183908046,2.247947455,5.251231527,20.31471793
709,42630,20.07471264,1.838259442,1.356321839,1.289819376,5.816091954,1.510673235,2.147783251,5.091133005,19.77328953
710,42690,19.78571429,1.61001642,1.320197044,1.445812808,6.183908046,1.44909688,1.706896552,4.992610837,20.16567303
711,42750,19.85303777,1.89408867,1.125615764,1.509031199,6.189655172,1.552545156,1.954844007,5.083743842,19.99229428
712,42810,20.12972085,1.844827586,1.388341544,1.535303777,5.972906404,1.709359606,2.070607553,5.112479475,20.10179665
713,42870,19.74958949,1.969622332,1.3136289,1.393267652,6.155993432,1.450738916,1.73727422,5.033661741,19.76619216
714,42930,19.69704433,1.564860427,1.482758621,1.673234811,6.294745484,1.588669951,1.756157635,4.815270936,19.8077625
715,42990,19.73316913,1.852216749,1.540229885,1.050082102,5.553366174,1.577996716,1.807060755,4.931855501,20.3958308
716,43050,20.38669951,1.693760263,1.158456486,1.247126437,5.560755337,1.416256158,2.146141215,5.183908046,20.00243339
717,43110,19.51559934,1.750410509,1.093596059,1.385057471,6.089490969,1.619868637,1.963875205,5.201149425,19.92233443
718,43170,19.51888342,2.092775041,1.531198686,1.482758621,6.15681445,1.637110016,1.838259442,5.290640394,19.89090319
719,43230,19.65024631,1.454022989,1.626436782,1.472085386,5.841543514,1.506568144,2.137931034,5.058292282,19.85541631
720,43290,19.85714286,1.97454844,1.212643678,1.52134647,6.19047619,1.52545156,1.858784893,4.888341544,19.55732652
721,43350,19.93431856,2.065681445,1.41543514,1.416256158,5.772577997,1.624794745,1.825123153,4.871100164,19.87062497
722,43410,20.26600985,1.841543514,1.387520525,1.458128079,6.34318555,1.673234811,2.279967159,5.13546798,19.87873626
723,43470,20.091133,2.027093596,0.9926108374,1.324302135,6.327586207,1.858784893,2.10591133,5.022988506,19.8827919
724,43530,20.05582923,1.678981938,1.513957307,1.583743842,6.006568144,1.295566502,1.91543514,5.1863711,19.71955226
725,43590,20.14942529,1.651888342,1.199507389,1.222495895,5.97044335,1.463875205,2.079638752,5.55500821,20.30153709
726,43650,20.40065681,1.8727422,1.344006568,1.300492611,5.845648604,1.736453202,2.071428571,5.178981938,20.2934258
727,43710,19.80377668,1.625615764,1.465517241,1.466338259,5.674876847,1.595238095,1.89819376,5.064860427,20.22447986
728,43770,19.81198686,1.653530378,1.457307061,1.491789819,6.077175698,1.699507389,2.035303777,4.75862069,20.37048303
729,43830,20.16666667,1.917898194,1.414614122,1.184729064,6.064039409,1.591133005,2.093596059,4.995073892,20.47187411
730,43890,20.02052545,1.766009852,1.302134647,1.518062397,6.342364532,1.598522167,1.808702791,5.286535304,20.03690636
