,time,Inv C: Rep G,Inv T: Rep G,Inv G: Rep G,Inv A: Rep G,Inv C: Rep isoG,Inv T: Rep isoG,Inv G: Rep isoG,Inv A: Rep isoG
698,62820,20.26978342,2.890536634,1.388295421,1.093376901,9.547987097,7.067990449,6.578693813,0.5705667965
699,62910,19.93464874,2.759834108,1.617862679,1.316241465,9.015122953,6.443802103,6.687612584,0.6292153659
700,63000,20.26643207,2.883833941,1.472079092,1.43940346,9.46085208,6.812450253,7.308449583,0.7146747099
701,63090,19.85337858,2.547861422,1.221565917,0.7582422186,9.707176071,6.66331532,6.736207113,0.7842151565
702,63180,20.07121612,2.749780068,1.701646349,0.7925935235,9.59574379,6.38096435,6.616396464,0.7012693226
703,63270,20.42981023,2.631645092,1.718403083,0.7783502995,9.280717188,6.867747476,6.566964099,0.8059989108
704,63360,19.96900004,2.606509991,1.484646642,0.7892421767,9.17850111,6.726153073,6.964936534,0.4784047589
705,63450,20.47170207,3.161995727,1.379079217,0.802647564,9.419798081,7.120774161,6.45469398,0.9291609065
706,63540,20.37367517,2.417996732,1.49805203,0.9978635164,9.646851829,6.862720456,6.627288342,0.5219722676
707,63630,20.53537765,2.810104311,1.44191697,1.153701144,9.357798165,6.914666332,6.669180177,0.631728876
708,63720,20.18767542,2.837752922,1.379917054,0.7054585061,9.274852331,6.971639228,6.957396004,0.6794855683
709,63810,20.73394495,2.676888274,1.472916928,1.093376901,9.248879393,6.67336936,7.118260651,0.7984583805
710,63900,19.95140547,2.931590633,1.593565414,1.013782414,9.077122869,6.918855515,6.699342298,0.7699719325
711,63990,20.35356709,2.762347618,1.673159901,0.9995391898,9.324284697,6.885342047,6.844288048,0.6434585899
712,64080,20.44908047,2.872104227,1.587700557,1.109295798,9.891500147,6.81831511,6.844288048,0.6895396087
713,64170,20.04943237,2.783293536,1.417619706,0.8185664614,10.04398643,6.959909514,6.904612291,0.5772694902
714,64260,19.72183821,2.826023208,1.309538771,1.015458087,9.281555025,7.006828369,6.746261154,0.8135394412
715,64350,19.87600017,2.710401743,1.611997822,0.8956474383,9.505257425,6.848477232,7.007666206,0.3267563152
716,64440,20.09299987,2.50513175,2.07280801,1.0020527,9.846256965,7.055422898,6.762180051,0.6895396087
717,64530,19.37497382,2.432239956,1.524862804,0.9475933141,9.258095597,6.712747685,6.941477106,0.7012693226
718,64620,19.95224331,2.831050228,1.477943949,0.8788907042,9.464203427,6.970801391,6.855179925,0.8160529513
719,64710,20.49935068,2.545347912,1.712538226,0.8587826233,9.365338695,7.10317959,6.910477148,0.8747015207
720,64800,20.29408068,2.343429266,1.791294877,0.8755393574,9.936743329,6.683423401,6.901260944,0.6384315697
721,64890,20.0754053,2.955887897,1.318754975,1.199782162,9.804365129,6.905450128,6.919693352,1.064890453
722,64980,20.0661891,2.702861212,1.715889573,1.156214654,9.342717104,7.285827992,7.298395543,0.9040258054
723,65070,19.64810858,2.457375058,1.765321939,1.015458087,9.055339114,7.115747141,6.749612501,0.9727284152
724,65160,19.54505467,3.049725608,1.519835784,0.9484311508,9.288257719,6.907963638,6.683423401,0.6535126304
725,65250,19.73021658,2.793347577,1.591889741,0.8495664195,9.692095011,6.783963805,6.753801684,1.0682418
726,65340,20.3560806,2.927401449,1.384106238,1.043944535,9.579824892,7.207071342,6.706882829,0.8512420929
727,65430,19.78970299,2.981860835,1.590214067,0.8202421348,9.370365716,6.773071928,7.011855389,1.087512044
728,65520,19.65481128,2.821834025,1.478781785,1.06572829,9.691257174,7.329395501,7.081395836,1.011268904
729,65610,20.12232416,2.811779984,1.761132755,1.214863223,9.602446483,6.776423275,7.091449876,0.9651878849
730,65700,20.04775669,2.912320389,1.694943655,1.278538813,9.645176155,6.790666499,7.310963093,0.7540530351
731,65790,19.75032466,2.764023292,1.323781995,1.155376817,9.444933183,6.81077458,6.864396129,0.6836747518
732,65880,20.14662142,2.855347493,1.298646894,1.018809434,9.625905911,6.708558502,6.981693268,0.7507016882
733,65970,19.91872984,3.141887646,1.680700431,0.9886473126,9.405554857,7.073017469,6.711909849,0.7448368313
734,66060,20.2488375,2.86623937,1.692430145,0.9903229861,9.659419379,6.949017636,7.439152109,0.6702693645
735,66150,19.90197311,2.678563948,1.626241046,1.121025512,9.693770684,7.128314691,7.284152319,0.651836957
736,66240,19.32973064,2.549537095,1.613673495,0.7004314859,9.728121989,6.597964057,7.063801265,0.7590800553
737,66330,20.22956726,3.149428176,1.802186754,0.7858908299,9.68455448,6.891206904,7.394746764,1.168782204
738,66420,20.10556742,2.752293578,2.017510787,0.745674668,10.0113108,7.31934146,6.959071677,0.93083658
739,66510,20.15499979,3.1636714,1.472079092,0.9852959658,9.60328432,6.552720875,7.111557957,0.5345398182
740,66600,20.1985673,2.826023208,1.715051736,1.306187424,9.816094843,6.764693561,6.496585815,0.6468099367
741,66690,19.71764903,2.704536886,1.780402999,1.100079594,10.2123916,6.786477316,7.198692975,0.7163503833
742,66780,20.23543211,2.765698965,1.573457333,1.105106615,9.243852373,6.824179967,7.038666164,0.9744040886
743,66870,20.45829668,2.698672029,1.699970676,1.108457962,10.17301328,7.013531063,6.904612291,0.5655397763
744,66960,20.13740522,2.552050605,1.441079134,1.000377027,9.678689623,7.165179507,7.511206066,0.8445393993
745,67050,20.23208077,2.775753006,1.823970508,0.9945121696,9.847932638,6.966612207,7.209584852,0.9082149889
746,67140,20.0754053,2.928239286,1.647186963,0.8897825814,9.350257635,6.994260819,7.189476771,0.4356750869
747,67230,20.41389133,2.952536551,1.942105484,0.9157555192,9.510284446,7.24561183,6.944828453,0.6300532026
748,67320,19.86175694,3.033806711,1.516484437,0.9878094759,9.909094717,6.926396045,6.888693394,1.090863391
749,67410,20.03099996,2.844455616,1.834024549,1.084998534,9.733986846,6.924720372,7.471827741,0.816890788
750,67500,19.94805412,2.632482929,1.509781744,0.7322692807,9.61333836,6.870260986,6.931423066,1.101755268
751,67590,20.13070253,2.743077374,1.703322023,0.9484311508,9.350257635,6.956558167,6.547693854,0.7481881781
752,67680,19.55762222,2.674374764,1.621214025,1.045620209,9.67198693,7.16685518,7.198692975,0.8235934816
753,67770,19.79891919,2.958401408,1.78543002,1.048971555,9.692932847,7.405638641,7.3042604,0.637593733
754,67860,19.9840811,2.623266725,1.759457082,1.243349671,9.238825353,6.769720581,6.853504252,0.8185664614
755,67950,20.19270244,2.696996355,1.738511164,1.141133593,10.05152696,6.640693729,7.082233673,0.6300532026
756,68040,19.75786519,3.043022915,1.895186628,0.9568095178,9.625905911,7.203719995,6.782288132,1.071593146
757,68130,19.34313602,3.128482259,1.659754514,0.6593774873,9.545473587,7.433287252,7.16685518,0.7272422605
758,68220,20.44153994,2.727158477,1.308700934,0.8194042981,9.671149093,7.003477022,6.493234469,0.9919986595
759,68310,20.36864815,2.696996355,1.525700641,0.8847555611,9.995391898,7.39055758,6.989233798,0.7138368732
760,68400,19.84332454,2.624104562,1.57680868,1.121863349,9.733986846,7.236395626,7.115747141,0.7641070755
761,68490,19.46964937,2.962590591,1.654727494,0.8051610741,10.06409451,7.02442294,7.09061204,0.8353231955
762,68580,20.05445939,2.896401491,1.586024884,1.36567383,9.552176281,7.160152486,7.458422353,0.8386745423
763,68670,20.65016128,2.919860919,1.791294877,1.190565959,9.744040886,7.008504043,7.228855096,0.8152151146
764,68760,20.5957019,2.886347451,1.733484144,1.206484856,10.19479703,6.870260986,7.08809853,0.9945121696
765,68850,20.26643207,2.889698798,1.549160069,1.121025512,9.715554438,7.197855138,7.269909095,0.8638096435
766,68940,19.95978384,2.969293285,1.740186838,0.9744040886,10.15877006,7.308449583,7.005152696,0.7238909137
767,69030,20.2739726,2.957563571,1.72426794,1.165430858,9.902392024,7.229692933,7.142557915,0.9316744167
768,69120,19.98575678,3.063968832,1.601943781,0.8562691131,9.493527711,7.279963135,6.846801558,0.8043232374
769,69210,19.6941896,2.930752796,1.423484563,1.277700976,9.847932638,7.152611956,7.242260483,0.5579992459
770,69300,20.11897281,2.838590759,1.317079301,0.9073771522,9.89568933,7.226341586,7.117422814,0.8772150308
771,69390,20.26810775,2.570483013,1.694943655,1.017971597,10.02806753,7.092287713,6.746261154,0.8705123371
772,69480,19.21410917,2.87629341,1.409241339,1.116836329,10.0046081,6.843450212,6.898747434,0.8688366637
773,69570,20.48678313,3.130995769,1.689078799,1.164593021,10.22076997,6.959071677,7.017720246,0.910728499
774,69660,20.14410791,2.986887856,1.585187047,1.204809183,9.999581082,7.244773994,7.116584978,0.9601608646
775,69750,20.77583679,2.952536551,1.725105777,1.022160781,9.74823007,7.398098111,7.438314273,0.8747015207
776,69840,19.82070294,2.835239412,1.570943823,1.07829584,9.8881488,7.313476603,6.867747476,0.7079720163
777,69930,20.29072934,3.182941645,1.699970676,1.270160446,10.01466214,7.16685518,6.819152947,0.7347827908
778,70020,19.83410833,2.867915043,1.451133174,1.167944368,10.00879729,7.237233463,7.078882326,0.9509446609
779,70110,20.25470236,2.917347409,1.814754304,0.7691340958,10.0364459,7.042017511,6.9481798,0.7666205856
780,70200,19.9840811,2.934104143,1.614511332,0.9258095597,10.29198609,7.327719827,7.32185497,0.8076745842
781,70290,20.02597294,2.933266306,1.597754598,1.304511751,10.18558083,7.470989904,7.224665913,0.7180260567
782,70380,20.6551883,3.063968832,1.508943907,0.882242051,10.05404047,7.528800637,7.09815257,1.016295924
783,70470,20.50102635,3.137698463,1.522349294,1.0682418,9.848770475,7.179422731,7.295882033,0.6644045076
784,70560,19.95727033,3.079049893,1.744376021,1.246701018,9.916635248,7.156801139,6.964098697,0.8612961334
785,70650,20.2739726,2.907293369,1.597754598,0.7959448703,10.27941854,7.654476143,7.293368522,0.7557287085
786,70740,19.27610909,3.017049977,1.325457668,0.9484311508,9.920824431,6.974152738,7.207071342,0.9693770684
787,70830,20.11897281,3.063130996,1.549160069,1.229944284,10.28947258,7.37547652,7.429098069,0.7565665452
788,70920,20.27899962,2.634158602,1.623727536,1.016295924,10.50479662,7.156801139,7.031125634,1.093376901
789,71010,20.0569729,3.229022663,1.806375937,1.037241842,10.05739181,7.377152193,7.227179423,0.6568639772
790,71100,20.16254032,3.146914666,1.803024591,1.128566042,9.875581249,6.926396045,7.253152361,0.8688366637
791,71190,20.39210758,3.221482133,1.941267647,0.7791881362,10.01717565,7.084747183,7.336098194,0.9777554355
792,71280,20.20443216,2.968455448,1.791294877,1.038917515,9.574797872,7.445016966,7.016044573,0.967701395
793,71370,20.29324285,3.446860207,1.902727158,1.091701227,10.09844581,7.292530686,7.379665703,0.8956474383
794,71460,20.46499937,2.92991496,1.794646223,0.9425662938,10.05236479,7.172720037,7.331071174,0.6350802229
795,71550,20.40718864,2.882996104,1.958024381,1.041431025,9.937581165,7.37296301,7.321017134,0.8973231117
796,71640,20.17008085,2.919023082,1.441079134,0.9492689875,10.1621214,7.434962926,7.145909262,0.7833773198
797,71730,20.62837753,3.122617402,1.639646433,1.119349839,9.961040593,7.001801349,7.629341041,0.8118637678
798,71820,20.04859453,2.813455657,1.677349085,0.8931339282,10.24674291,7.221314566,7.532151984,0.6954044657
799,71910,20.18599975,3.01118512,1.963051401,1.111809308,9.67952746,7.226341586,7.30677391,0.6727828746
800,72000,19.82824348,2.901428512,1.820619161,0.7272422605,10.0113108,7.357044112,7.398098111,1.040593188
801,72090,20.05781073,3.291860416,1.832348875,0.7096476897,9.606635667,7.188638934,7.24812534,1.026349964
802,72180,19.88605421,3.029617528,1.964727075,1.017133761,10.05655398,7.843827238,7.646097776,0.8361610322
803,72270,20.43232374,3.024590507,1.687403125,0.7414854845,9.701311214,7.496125005,6.951531147,0.8906204181
804,72360,19.75618952,2.749780068,1.748565205,1.15202547,10.60533702,7.143395752,7.432449416,0.7322692807
805,72450,20.21867538,2.889698798,1.570105986,0.8185664614,10.23082401,7.512043903,7.350341418,0.6283775292
806,72540,20.08713502,2.820158351,1.633781576,0.9266473964,10.40676972,7.514557413,7.858908299,0.845377236
807,72630,20.46667505,2.79753676,1.804700264,1.043944535,9.877256923,7.196179465,7.172720037,0.6208369989
808,72720,20.00670269,2.913158225,1.737673327,0.9400527837,10.20652675,7.238909137,7.140044405,1.026349964
809,72810,19.8584056,3.262536132,1.763646265,0.6007289179,10.04901345,7.216287546,7.455908843,1.063214779
810,72900,20.10305391,3.370617067,1.909429852,0.7339449541,9.990364878,7.414017008,7.463449374,0.7925935235
811,72990,20.0913242,2.832725902,1.829835365,0.8914582548,10.13531063,7.109044447,7.213774035,0.8210799715
812,73080,20.36278329,3.273428009,1.802186754,1.143647103,10.11687822,7.439989946,7.445016966,0.9526203343
813,73170,20.60743161,3.283482049,1.663105861,1.425998073,10.16547275,7.422395375,7.228017259,0.9459176407
814,73260,19.86175694,3.320346864,1.600268108,1.175484898,10.58941812,7.062963428,7.555611411,0.8998366218
815,73350,20.75237736,3.231536174,1.56926815,0.8872690713,9.987013531,7.476016924,7.31180093,0.8277826652
816,73440,19.8173516,3.07737422,1.547484395,0.9852959658,10.15960789,7.285827992,7.37799003,0.6627288342
817,73530,19.80981107,3.22734699,1.580997864,0.5931883876,10.41514809,7.544719534,7.062125592,0.8713501739
818,73620,19.79054082,3.186292991,1.503916887,0.9735662519,9.827824557,7.510368229,7.388881907,1.286079343
819,73710,20.07624314,3.079049893,1.615349168,1.195592979,10.13782414,7.114909304,7.685476101,0.8889447447
820,73800,19.89443258,3.032968874,1.892673118,0.9568095178,10.14201332,7.225503749,7.033639144,0.8420258892
821,73890,20.29408068,3.066482343,1.746051695,1.258430732,10.45620209,7.488584475,7.444179129,0.6635666709
822,73980,19.54086549,3.167022747,1.887646098,0.9693770684,10.58774245,7.637719408,7.499476352,0.6819990784
823,74070,19.70508148,2.856185329,1.592727577,1.156214654,10.36152654,7.786854342,7.347827908,0.8302961753
824,74160,20.22118889,3.547400612,1.58434921,1.051485066,10.01885133,7.107368774,7.109882284,1.082485024
825,74250,20.03267563,2.80256378,1.830673202,0.9609987014,10.33220225,7.158476813,7.221314566,0.9568095178
826,74340,19.85337858,2.779942189,1.865862343,0.996187843,10.12190524,7.576557329,7.134179548,0.7649449122
827,74430,20.10975661,2.818482678,1.467052072,1.270160446,10.04817561,7.223828076,7.365422479,0.853755603
828,74520,20.58816137,2.996104059,1.927024423,1.161241674,10.31795903,7.196179465,7.199530811,0.9584851912
829,74610,19.71597336,3.116752545,1.617024842,1.332160362,9.801851619,7.242260483,7.687151774,0.8420258892
830,74700,20.06954045,3.125130912,1.704159859,1.133593063,10.35231033,7.713962549,6.985044615,0.9283230698
831,74790,19.93800008,2.893887981,1.660592351,1.133593063,10.20820242,7.515395249,7.563989778,0.8520799296
832,74880,20.39126974,3.149428176,1.583511374,1.219890243,9.897365004,7.455071007,7.618449164,0.888106908
833,74970,20.10808094,3.074022873,1.873402874,1.137782246,10.17720246,7.539692514,7.687151774,0.9207825395
834,75060,20.08127016,3.15110385,1.737673327,1.13694441,10.26852666,7.793557036,7.564827615,0.8696745004
835,75150,19.8584056,3.264211805,1.607808638,1.201457836,10.62125592,7.183611914,7.476854761,1.032214821
836,75240,20.72221524,3.295211763,1.533241171,1.120187675,10.16463491,7.672070713,7.326881991,0.7892421767
837,75330,20.08294583,3.21980646,1.968916258,1.0020527,10.40341837,7.542206024,7.279125298,0.9827824557
838,75420,19.7603787,3.313644171,2.079510703,1.305349587,10.21406728,7.635205898,7.03447698,1.051485066
839,75510,19.52327091,3.442671023,1.730132797,1.105106615,10.08755394,7.132503875,7.578233002,0.9769175988
840,75600,20.579783,2.682753131,1.678186921,0.9408906204,10.60617486,7.729881446,7.483557455,1.061539106
841,75690,19.87767584,3.30107662,1.648862637,1.194755142,10.28695907,7.953583847,7.848016422,0.7557287085
842,75780,20.68870177,3.284319886,1.863348833,1.014620251,10.25428344,7.362908969,7.453395333,1.100917431
843,75870,20.10389175,3.326211721,1.720916593,1.235809141,10.70252608,7.801097566,7.862259646,1.051485066
844,75960,20.10221608,3.07486071,1.757781408,1.112647145,10.4520129,7.505341209,7.657827489,0.9140798458
845,76050,19.86678396,3.16115789,1.672322064,1.093376901,10.63549914,7.585773533,8.274475305,1.101755268
846,76140,20.67194504,3.002806753,1.752754388,1.137782246,10.55758033,7.135855222,7.337773868,1.14448494
847,76230,20.91743119,2.959239244,1.743538184,1.00959323,10.08922961,7.496125005,7.509530393,0.8730258473
848,76320,19.41267647,3.347157639,1.749403041,1.134430899,10.30874283,7.703908508,6.971639228,0.9174311927
849,76410,19.5685141,3.459427758,1.718403083,1.146160613,10.28695907,7.349503582,7.569854635,0.7934313602
850,76500,20.12818902,2.839428595,1.661430187,1.014620251,10.44782372,7.570692472,7.619287001,0.6585396506
851,76590,20.00670269,3.053914792,1.756943572,1.283565833,10.41012107,7.539692514,7.505341209,0.7339449541
852,76680,19.66989234,3.036320221,2.239537514,1.286079343,10.87763395,7.16936869,7.147584936,0.9283230698
853,76770,20.03770265,3.289346906,1.854970466,0.9048636421,10.35566168,7.713962549,7.698043651,0.8244313183
854,76860,20.30748607,3.074022873,1.520673621,1.272673956,10.41933727,7.222990239,7.765908424,0.8386745423
855,76950,20.15164844,3.057266139,1.660592351,1.400025135,10.28444556,7.791043526,7.106530937,0.9777554355
856,77040,20.08545934,3.156968707,1.875078547,1.307025261,10.54249927,7.557287085,7.356206275,0.9584851912
857,77130,20.06702694,3.263373968,1.723430103,1.236646978,10.16631059,7.408152151,7.397260274,1.066566126
858,77220,19.69083826,3.394076494,1.894348791,1.095052574,10.23752671,7.303422563,7.463449374,1.040593188
859,77310,20.07708098,3.22734699,1.78543002,0.8998366218,10.55506682,7.557287085,7.703070672,0.8579447866
860,77400,20.19940514,3.506346613,1.379917054,1.406727829,10.49893176,7.859746135,7.907502828,0.7079720163
861,77490,20.81437728,3.178752461,1.846592099,1.272673956,10.56428302,7.697205815,7.896610951,0.9149176825
862,77580,20.43064807,3.181265971,1.801348917,1.142809266,10.3104185,7.808638096,7.287503666,1.089187717
863,77670,19.85756776,3.230698337,1.730132797,1.414268359,10.1621214,7.618449164,7.603368104,0.8579447866
864,77760,20.1826484,3.063968832,1.391646768,0.9928364962,10.8583637,7.985421641,7.603368104,1.040593188
865,77850,20.40132378,3.200536215,1.555024926,1.427673746,10.43190482,7.274936115,7.434962926,0.5613505928
866,77940,20.0251351,2.823509698,1.922835239,1.103430941,10.73436387,7.657827489,7.739935487,1.0020527
867,78030,20.15416195,3.15864438,1.654727494,1.007917557,10.46625613,7.946881153,7.092287713,0.9367014369
868,78120,19.65397344,3.191320012,1.749403041,1.389971095,10.91114742,7.712286875,7.948556826,1.052322902
869,78210,20.24548615,3.07988773,1.809727284,1.416781869,10.08420259,7.120774161,7.470989904,1.095052574
870,78300,19.93967576,2.883833941,1.756943572,0.916593356,10.88685015,7.545557371,7.872313686,1.033052658
871,78390,19.95224331,3.331238742,1.891835281,1.135268736,10.60198567,7.874827196,7.647773449,0.5420803485
872,78480,19.80227054,3.08994177,1.722592267,1.041431025,11.07536341,7.918394705,7.780989485,0.8269448285
873,78570,19.70927066,3.025428344,1.984835156,0.8093502576,10.2944996,7.447530476,7.942691969,1.060701269
874,78660,19.76624356,3.150266013,1.966402748,1.098403921,10.91785011,7.848016422,7.543043861,1.024674291
875,78750,20.69708014,3.125968749,1.684051778,1.177160571,10.68158016,7.784340832,7.435800762,0.7875665033
876,78840,20.17427003,3.094130954,1.551673579,1.119349839,9.815257006,7.977881111,7.508692556,0.7615935654
877,78930,20.19689163,3.35972519,1.684051778,1.034728331,10.82485024,7.74161116,7.471827741,1.176322735
878,79020,19.73775711,3.30359013,1.992375686,1.386619748,10.24506724,7.796070546,7.759205731,0.7079720163
879,79110,20.01759457,3.205563236,1.839051569,1.338025219,10.90025554,7.863097482,7.910854175,1.118512002
880,79200,19.53164928,3.134347116,1.894348791,1.165430858,10.59360731,7.2380713,7.639395082,0.7406476478
881,79290,20.46164802,3.22483348,1.859997486,1.06572829,10.1210674,7.67542206,7.581584349,1.186376775
882,79380,19.96062167,3.226509153,1.880943404,1.097566084,10.35314817,7.620124838,7.605043777,0.9065393155
883,79470,19.94721629,3.450211554,1.735159817,1.409241339,10.74441791,7.844665075,7.808638096,0.888106908
884,79560,20.4063508,2.907293369,1.723430103,1.159566001,10.58355327,7.615097817,7.758367894,0.9668635583
885,79650,19.8173516,3.264211805,2.112186335,0.9400527837,10.27355368,7.734908466,7.918394705,0.7498638515
886,79740,20.76829626,3.133509279,1.471241255,1.171295714,10.52825604,7.563989778,7.439989946,0.9668635583
887,79830,20.35021574,3.467806125,1.955510871,1.274349629,10.66733694,7.904151481,7.908340664,1.043106699
888,79920,20.22537807,3.257509111,1.813078631,1.454484521,10.54920196,7.587449206,7.977043274,1.005404047
889,80010,20.05613506,3.329563068,1.984835156,0.9852959658,10.46625613,8.004691886,7.534665494,0.7850529932
890,80100,19.92710821,2.987725692,1.788781367,1.125214696,11.10720121,7.997989192,7.7516652,0.9869716392
891,80190,20.14913493,3.456076411,1.982321646,1.084998534,10.40760756,7.66285451,7.901637971,1.128566042
892,80280,19.98575678,3.412508902,2.004943237,1.107620125,10.54249927,7.421557538,7.910016338,1.22072808
893,80370,20.28486448,3.173725441,1.679024758,1.226592937,10.68828285,7.563151942,7.418206192,1.017971597
894,80460,19.67408152,3.286833396,1.78543002,1.100917431,10.16966193,7.674584224,7.254828034,0.7071341795
895,80550,20.76326924,3.165347074,1.897700138,1.340538729,10.16379708,8.233421306,7.685476101,0.7532151984
896,80640,19.43948724,3.07737422,1.828997528,1.183025428,10.14871602,7.869800176,8.017259436,1.260944242
897,80730,19.40513594,3.044698588,1.755267898,1.378241381,10.50814796,7.912529848,7.998827029,1.088349881
898,80820,19.75032466,3.218968623,1.885132588,1.151187634,10.88433664,7.845502911,8.085962046,1.264295589
899,80910,19.92710821,3.327887395,1.617024842,0.9995391898,10.40593188,8.000502702,8.046583721,0.9861338025
900,81000,20.08881069,3.414184575,1.906078505,1.041431025,10.87093126,7.582422186,7.712286875,1.026349964
901,81090,20.07205396,3.546562775,2.041808052,1.157890327,10.68158016,7.94771899,7.529638473,0.8797285409
902,81180,19.51405471,3.366427883,1.839051569,1.045620209,10.67403963,7.813665117,7.373800846,0.7532151984
903,81270,20.13656738,3.325373885,1.626241046,1.282727996,10.79468812,7.760881404,7.765070588,1.069079636
904,81360,20.30832391,3.218968623,1.793808387,0.9861338025,10.47212098,7.922583888,7.681286917,0.8797285409
905,81450,20.3401617,3.220644296,1.970591932,1.175484898,10.87512044,7.977043274,7.904151481,1.026349964
906,81540,19.83745968,3.155293033,1.894348791,1.191403795,10.13363495,7.656151816,7.817016463,0.9484311508
907,81630,19.75200034,3.407481882,1.609484312,1.209836203,10.61036404,8.010556742,7.545557371,0.7532151984
908,81720,20.6300532,3.430103473,1.948808177,0.7339449541,10.6664991,7.866448829,7.915881195,0.7138368732
909,81810,20.49432366,3.150266013,2.169159231,1.002890537,11.07117423,7.53047631,7.863935319,1.286079343
910,81900,19.3288928,3.368941393,1.565078966,1.158728164,10.56009384,7.872313686,7.836286708,1.037241842
911,81990,19.70173013,3.322022538,1.969754095,1.464538561,10.50312094,7.977881111,8.01893511,0.7414854845
912,82080,20.42813456,3.398265678,1.931213606,1.021322944,10.34393197,7.700557161,7.860583972,1.314565791
913,82170,20.19772946,3.225671317,1.671484228,1.174647061,11.0384986,7.854719115,7.641908592,1.017133761
914,82260,20.16924301,3.084076913,1.885132588,1.337187382,10.98571488,7.837962381,8.083448536,0.8780528675
915,82350,19.41686565,3.579238406,1.933727117,1.028863475,10.56176951,7.744962507,7.899962297,0.967701395
916,82440,20.07624314,3.322860375,1.767835449,1.105944451,10.83657995,7.989610825,7.852205605,1.056512086
917,82530,19.89610825,3.255833438,1.79799757,1.290268527,10.49558041,7.613422144,8.341502241,1.052322902
918,82620,20.39294541,3.913535252,1.839889406,1.160403837,11.16836329,7.910016338,8.030664823,1.060701269
919,82710,20.37535084,3.100833648,1.625403209,1.238322651,10.8809853,8.442042646,7.68044908,0.9048636421
920,82800,20.37618868,3.154455197,1.753592225,1.194755142,11.24795777,8.402664321,7.837124544,0.7783502995
921,82890,20.50940472,3.573373549,2.00661891,1.109295798,10.27020234,7.937664949,7.862259646,1.135268736
922,82980,20.51275606,3.29856311,2.103807968,1.288592853,10.54585061,7.358719786,8.193205144,1.184701102
923,83070,20.28905366,3.353860333,2.098780948,1.15202547,10.29366177,7.814502953,7.937664949,0.7900800134
924,83160,20.27648611,3.115914708,1.890159608,1.269322609,10.79971514,8.054962088,7.543043861,1.113484982
925,83250,19.89610825,3.300238783,1.916132546,1.109295798,10.34141846,7.821205647,8.287880692,0.8788907042
926,83340,20.31670227,3.553265469,2.134807926,1.044782372,10.58522894,7.885719073,7.470989904,1.051485066
927,83430,19.98743245,3.154455197,2.173348414,0.888106908,10.63968832,7.972016254,7.974529764,1.077458003
928,83520,19.52578442,3.373130577,1.767835449,1.15453898,10.66566126,7.695530141,7.8178543,0.6652423443
929,83610,19.53081144,3.133509279,1.92534875,1.127728206,10.66230992,7.906664991,7.422395375,0.9132420091
930,83700,20.53118847,3.43596833,1.947970341,1.330484689,10.60533702,7.776800302,8.098529597,0.8855933978
931,83790,20.69121528,3.477860165,1.647186963,1.059863433,11.04268778,7.997151355,8.103556617,1.14699845
932,83880,19.61208161,3.273428009,1.637132923,1.541619538,10.58522894,7.938502786,7.89158393,1.348917096
933,83970,20.27145909,3.508860123,2.030078338,1.016295924,10.57182355,8.044070211,7.373800846,0.7163503833
934,84060,20.2991077,3.626995099,2.240375351,1.134430899,10.34728331,8.114448494,7.831259687,1.006241883
935,84150,20.09048636,3.750157094,2.285618533,1.127728206,10.85501236,8.111097147,7.945205479,1.051485066
936,84240,19.86259478,3.346319802,2.025051317,1.309538771,10.77625571,8.433664279,7.823719157,1.100917431
937,84330,19.68162205,3.399103515,1.870051527,1.203133509,11.18512002,7.808638096,7.921746052,0.8369988689
938,84420,20.18348624,3.084076913,2.258807758,1.052322902,11.23790373,8.190691634,8.087637719,1.212349713
939,84510,20.06283775,3.171211931,2.053537765,1.457835868,10.81730971,7.998827029,7.764232751,1.162079511
940,84600,19.461271,3.242428051,1.772862469,1.175484898,10.82987726,7.659503163,7.935989276,0.9316744167
941,84690,19.6598383,3.358887353,1.572619496,1.041431025,10.59863433,8.18147543,7.973691927,0.9685392317
942,84780,19.88521637,3.304427967,1.982321646,1.193079469,10.45536425,8.065853965,8.005529722,1.069917473
943,84870,20.36613464,3.218968623,1.994051359,1.184701102,11.18260651,8.153826819,8.24766453,1.017971597
944,84960,19.98743245,3.273428009,2.046835072,1.462862888,11.01839052,8.073394495,7.759205731,0.7925935235
945,85050,19.88521637,3.389887311,1.888483934,1.431025093,10.68158016,8.040718864,7.893259604,0.7917556868
946,85140,20.32172929,3.537346571,1.954673034,1.245025345,10.57685057,8.133718738,7.51790876,0.882242051
947,85230,19.31883876,3.471995308,1.857483976,1.288592853,11.07201206,8.211637552,8.17896192,0.9157555192
948,85320,20,3.619454568,1.877592057,1.07829584,10.59025596,8.156340329,8.385907587,0.9685392317
949,85410,19.78383813,3.624481589,1.792132713,1.305349587,10.77625571,8.259394244,8.001340539,0.8973231117
950,85500,20.02010808,3.218968623,2.045159398,0.9668635583,10.76787734,8.230069959,7.992962172,0.7297557706
951,85590,20.0913242,3.392400821,1.839051569,1.233295631,10.69414771,7.552260065,8.295421222,1.098403921
952,85680,19.72937874,3.653805873,1.765321939,1.397511625,10.82233673,8.364123832,8.011394579,1.276025303
953,85770,19.78132462,3.485400695,1.870889364,1.244187508,11.05106615,8.16890788,8.041556701,1.128566042
954,85860,19.81651376,3.424238616,2.284780696,1.176322735,10.58020192,8.150475472,8.210799715,1.159566001
